"","lr_pair","ligand","receptor"
"2740","RLN3_RXFP2","RLN3","RXFP2"
"2741","INSL3_RXFP2","INSL3","RXFP2"
"2742","RIMS1_SLC18A2","RIMS1","SLC18A2"
"2743","CXCL12_AVPR1A","CXCL12","AVPR1A"
"2744","AVP_AVPR1A","AVP","AVPR1A"
"2745","VIP_AVPR1A","VIP","AVPR1A"
"2746","FAT4_DCHS1","FAT4","DCHS1"
"2747","GALP_GALR1","GALP","GALR1"
"2748","NPY_MC4R","NPY","MC4R"
"2749","POMC_MC4R","POMC","MC4R"
"2750","ASIP_MC4R","ASIP","MC4R"
"2751","ADM_GPR182","ADM","GPR182"
"2752","B2M_CD3D","B2M","CD3D"
"2753","HLA-A_CD3D","HLA-A","CD3D"
"2754","HLA-C_CD3D","HLA-C","CD3D"
"2755","HLA-B_CD3D","HLA-B","CD3D"
"2756","GAS6_AXL","GAS6","AXL"
"2757","PROS1_AXL","PROS1","AXL"
"2758","C4A_C3AR1","C4A","C3AR1"
"2759","PDYN_MTNR1A","PDYN","MTNR1A"
"2760","GNAI2_MTNR1A","GNAI2","MTNR1A"
"2761","AGT_MTNR1A","AGT","MTNR1A"
"2762","CXCL12_MTNR1A","CXCL12","MTNR1A"
"2763","CCL5_MTNR1A","CCL5","MTNR1A"
"2764","CXCL11_MTNR1A","CXCL11","MTNR1A"
"2765","NMS_MTNR1A","NMS","MTNR1A"
"2766","APLN_MTNR1A","APLN","MTNR1A"
"2767","NPY_MTNR1A","NPY","MTNR1A"
"2768","CCL25_MTNR1A","CCL25","MTNR1A"
"2769","POMC_MTNR1A","POMC","MTNR1A"
"2770","SAA1_MTNR1A","SAA1","MTNR1A"
"2771","CALR_MTNR1A","CALR","MTNR1A"
"2772","CXCL8_MTNR1A","CXCL8","MTNR1A"
"2773","PYY_MTNR1A","PYY","MTNR1A"
"2774","CCL16_MTNR1A","CCL16","MTNR1A"
"2775","CXCL2_MTNR1A","CXCL2","MTNR1A"
"2776","CXCL10_MTNR1A","CXCL10","MTNR1A"
"2777","PMCH_MTNR1A","PMCH","MTNR1A"
"2778","CCL19_MTNR1A","CCL19","MTNR1A"
"2779","CXCL1_MTNR1A","CXCL1","MTNR1A"
"2780","NPB_MTNR1A","NPB","MTNR1A"
"2781","PPY_MTNR1A","PPY","MTNR1A"
"2782","CXCL9_MTNR1A","CXCL9","MTNR1A"
"2783","CCL20_MTNR1A","CCL20","MTNR1A"
"2784","NPW_MTNR1A","NPW","MTNR1A"
"2785","PENK_MTNR1A","PENK","MTNR1A"
"2786","CCL28_MTNR1A","CCL28","MTNR1A"
"2787","RLN3_MTNR1A","RLN3","MTNR1A"
"2788","CORT_MTNR1A","CORT","MTNR1A"
"2789","ANXA1_MTNR1A","ANXA1","MTNR1A"
"2790","SPP1_PTGER4","SPP1","PTGER4"
"2791","TAC1_TACR3","TAC1","TACR3"
"2792","TAC3_TACR3","TAC3","TACR3"
"2793","TAC4_TACR3","TAC4","TACR3"
"2794","GNAS_PTGDR","GNAS","PTGDR"
"2795","TAC1_TACR1","TAC1","TACR1"
"2796","TAC3_TACR1","TAC3","TACR1"
"2797","TAC4_TACR1","TAC4","TACR1"
"2798","LRPAP1_LRP8","LRPAP1","LRP8"
"2799","RELN_LRP8","RELN","LRP8"
"2800","SORBS1_INSR","SORBS1","INSR"
"2801","INS_INSR","INS","INSR"
"2802","AHSG_INSR","AHSG","INSR"
"2803","ARF1_INSR","ARF1","INSR"
"2804","GIP_INSR","GIP","INSR"
"2805","IGF2_INSR","IGF2","INSR"
"2806","HRAS_INSR","HRAS","INSR"
"2807","CALM1_INSR","CALM1","INSR"
"2808","CD86_CTLA4","CD86","CTLA4"
"2809","F2_GP9","F2","GP9"
"2810","DKK1_KREMEN2","DKK1","KREMEN2"
"2811","SLIT2_ROBO4","SLIT2","ROBO4"
"2812","FN1_ROBO4","FN1","ROBO4"
"2813","ACE2_SLC6A19","ACE2","SLC6A19"
"2814","GHRH_ADRB2","GHRH","ADRB2"
"2815","AVP_ADRB2","AVP","ADRB2"
"2816","PTHLH_ADRB2","PTHLH","ADRB2"
"2817","TF_ADRB2","TF","ADRB2"
"2818","POMC_ADRB2","POMC","ADRB2"
"2819","RLN2_ADRB2","RLN2","ADRB2"
"2820","HSPA8_ADRB2","HSPA8","ADRB2"
"2821","ADCYAP1_ADRB2","ADCYAP1","ADRB2"
"2822","CALCA_ADRB2","CALCA","ADRB2"
"2823","ADM_ADRB2","ADM","ADRB2"
"2824","CGA_ADRB2","CGA","ADRB2"
"2825","GCG_ADRB2","GCG","ADRB2"
"2826","VIP_ADRB2","VIP","ADRB2"
"2827","ADM2_ADRB2","ADM2","ADRB2"
"2828","NPS_ADRB2","NPS","ADRB2"
"2829","FSHB_ADRB2","FSHB","ADRB2"
"2830","CALCB_ADRB2","CALCB","ADRB2"
"2831","ACTR2_ADRB2","ACTR2","ADRB2"
"2832","RLN3_ADRB2","RLN3","ADRB2"
"2833","GIP_ADRB2","GIP","ADRB2"
"2834","INSL3_ADRB2","INSL3","ADRB2"
"2835","GNAI2_S1PR1","GNAI2","S1PR1"
"2836","PDGFB_S1PR1","PDGFB","S1PR1"
"2837","PENK_MRGPRX1","PENK","MRGPRX1"
"2838","NMS_NMUR1","NMS","NMUR1"
"2839","CD6_ALCAM","CD6","ALCAM"
"2840","S100A9_ALCAM","S100A9","ALCAM"
"2841","CALM1_GRM5","CALM1","GRM5"
"2842","TSLP_IL7R","TSLP","IL7R"
"2843","PSAP_GPR37","PSAP","GPR37"
"2844","GNAI2_CHRM1","GNAI2","CHRM1"
"2845","LAMA3_SDC2","LAMA3","SDC2"
"2846","LAMA1_SDC2","LAMA1","SDC2"
"2847","TNFSF13_SDC2","TNFSF13","SDC2"
"2848","HRAS_SDC2","HRAS","SDC2"
"2849","SERPINC1_SDC2","SERPINC1","SDC2"
"2850","FN1_SDC2","FN1","SDC2"
"2851","GNAI2_P2RY12","GNAI2","P2RY12"
"2852","PLAU_MRC2","PLAU","MRC2"
"2853","LGALS9_MRC2","LGALS9","MRC2"
"2854","CER1_MRC2","CER1","MRC2"
"2855","NPY_NPFFR2","NPY","NPFFR2"
"2856","CALM1_GP6","CALM1","GP6"
"2857","CRISP2_CATSPER1","CRISP2","CATSPER1"
"2858","SHBG_GPRC6A","SHBG","GPRC6A"
"2859","XCL1_XCR1","XCL1","XCR1"
"2860","XCL2_XCR1","XCL2","XCR1"
"2861","CXCL2_XCR1","CXCL2","XCR1"
"2862","CD200_CD200R1","CD200","CD200R1"
"2863","CALM1_AQP1","CALM1","AQP1"
"2864","RARRES2_CMKLR1","RARRES2","CMKLR1"
"2865","LGALS9_HAVCR2","LGALS9","HAVCR2"
"2866","C1QA_CSPG4","C1QA","CSPG4"
"2867","C4B_CD46","C4B","CD46"
"2868","IL20_IL20RA","IL20","IL20RA"
"2869","IL24_IL20RA","IL24","IL20RA"
"2870","IL19_IL20RA","IL19","IL20RA"
"2871","EDN2_EDNRA","EDN2","EDNRA"
"2872","EDN3_EDNRA","EDN3","EDNRA"
"2873","EDN1_EDNRA","EDN1","EDNRA"
"2874","HLA-G_LILRB1","HLA-G","LILRB1"
"2875","B2M_LILRB1","B2M","LILRB1"
"2876","HLA-A_LILRB1","HLA-A","LILRB1"
"2877","INS_LILRB1","INS","LILRB1"
"2878","HLA-C_LILRB1","HLA-C","LILRB1"
"2879","HLA-B_LILRB1","HLA-B","LILRB1"
"2880","SEMA4A_PLXND1","SEMA4A","PLXND1"
"2881","SEMA4D_MET","SEMA4D","MET"
"2882","SEMA5A_MET","SEMA5A","MET"
"2883","POMC_MC5R","POMC","MC5R"
"2884","ASIP_MC5R","ASIP","MC5R"
"2885","TNF_ICOS","TNF","ICOS"
"2886","ICOSLG_ICOS","ICOSLG","ICOS"
"2887","CXCL2_CXCR2","CXCL2","CXCR2"
"2888","CXCL1_CXCR2","CXCL1","CXCR2"
"2889","CD55_ADGRE2","CD55","ADGRE2"
"2890","GHRH_GHRHR","GHRH","GHRHR"
"2891","GHRL_GHRHR","GHRL","GHRHR"
"2892","IL17A_IL17RA","IL17A","IL17RA"
"2893","IL17F_IL17RA","IL17F","IL17RA"
"2894","SEMA4B_DCBLD2","SEMA4B","DCBLD2"
"2895","GHRH_PTH1R","GHRH","PTH1R"
"2896","AVP_PTH1R","AVP","PTH1R"
"2897","PTHLH_PTH1R","PTHLH","PTH1R"
"2898","POMC_PTH1R","POMC","PTH1R"
"2899","RLN2_PTH1R","RLN2","PTH1R"
"2900","ADCYAP1_PTH1R","ADCYAP1","PTH1R"
"2901","CALCA_PTH1R","CALCA","PTH1R"
"2902","ADM_PTH1R","ADM","PTH1R"
"2903","CGA_PTH1R","CGA","PTH1R"
"2904","GCG_PTH1R","GCG","PTH1R"
"2905","VIP_PTH1R","VIP","PTH1R"
"2906","ADM2_PTH1R","ADM2","PTH1R"
"2907","NPS_PTH1R","NPS","PTH1R"
"2908","FSHB_PTH1R","FSHB","PTH1R"
"2909","CALCB_PTH1R","CALCB","PTH1R"
"2910","RLN3_PTH1R","RLN3","PTH1R"
"2911","GIP_PTH1R","GIP","PTH1R"
"2912","INSL3_PTH1R","INSL3","PTH1R"
"2913","UTS2B_UTS2R","UTS2B","UTS2R"
"2914","PDX1_SLC2A2","PDX1","SLC2A2"
"2915","AVP_OXTR","AVP","OXTR"
"2916","CD86_CD28","CD86","CD28"
"2917","HLA-A_KIR3DL2","HLA-A","KIR3DL2"
"2918","HLA-B_KIR3DL2","HLA-B","KIR3DL2"
"2919","CCL16_CCR8","CCL16","CCR8"
"2920","CCL4_CCR8","CCL4","CCR8"
"2921","CCL18_CCR8","CCL18","CCR8"
"2922","GHRH_VIPR1","GHRH","VIPR1"
"2923","AVP_VIPR1","AVP","VIPR1"
"2924","PTHLH_VIPR1","PTHLH","VIPR1"
"2925","POMC_VIPR1","POMC","VIPR1"
"2926","RLN2_VIPR1","RLN2","VIPR1"
"2927","ADCYAP1_VIPR1","ADCYAP1","VIPR1"
"2928","CALCA_VIPR1","CALCA","VIPR1"
"2929","ADM_VIPR1","ADM","VIPR1"
"2930","CGA_VIPR1","CGA","VIPR1"
"2931","GCG_VIPR1","GCG","VIPR1"
"2932","VIP_VIPR1","VIP","VIPR1"
"2933","ADM2_VIPR1","ADM2","VIPR1"
"2934","GNAS_VIPR1","GNAS","VIPR1"
"2935","NPS_VIPR1","NPS","VIPR1"
"2936","FSHB_VIPR1","FSHB","VIPR1"
"2937","PTMA_VIPR1","PTMA","VIPR1"
"2938","CALM1_VIPR1","CALM1","VIPR1"
"2939","CALCB_VIPR1","CALCB","VIPR1"
"2940","RLN3_VIPR1","RLN3","VIPR1"
"2941","GIP_VIPR1","GIP","VIPR1"
"2942","INSL3_VIPR1","INSL3","VIPR1"
"2943","GHRL_GPR39","GHRL","GPR39"
"2944","IFNL2_IFNLR1","IFNL2","IFNLR1"
"2945","IFNL1_IFNLR1","IFNL1","IFNLR1"
"2946","IFNL3_IFNLR1","IFNL3","IFNLR1"
"2947","IL20_IL20RB","IL20","IL20RB"
"2948","IL24_IL20RB","IL24","IL20RB"
"2949","IL19_IL20RB","IL19","IL20RB"
"2950","TNFSF18_TNFRSF18","TNFSF18","TNFRSF18"
"2951","CALM1_CNGA2","CALM1","CNGA2"
"2952","RLN2_RXFP3","RLN2","RXFP3"
"2953","RLN3_RXFP3","RLN3","RXFP3"
"2954","F11_GP1BA","F11","GP1BA"
"2955","GALP_GALR2","GALP","GALR2"
"2956","NPB_NPBWR1","NPB","NPBWR1"
"2957","APOD_LEPR","APOD","LEPR"
"2958","RTN4_RTN4RL1","RTN4","RTN4RL1"
"2959","DKK1_KREMEN1","DKK1","KREMEN1"
"2960","DKK3_KREMEN1","DKK3","KREMEN1"
"2961","OBP2A_OR1G1","OBP2A","OR1G1"
"2962","BSG_SELE","BSG","SELE"
"2963","AFDN_EPHB3","AFDN","EPHB3"
"2964","CCL25_CCR10","CCL25","CCR10"
"2965","CCL7_CCR10","CCL7","CCR10"
"2966","CCL28_CCR10","CCL28","CCR10"
"2967","NPY_NPY2R","NPY","NPY2R"
"2968","PYY_NPY2R","PYY","NPY2R"
"2969","PPY_NPY2R","PPY","NPY2R"
"2970","CXCL12_CCR4","CXCL12","CCR4"
"2971","CCL5_CCR4","CCL5","CCR4"
"2972","CCL3_CCR4","CCL3","CCR4"
"2973","NTN4_UNC5A","NTN4","UNC5A"
"2974","PTGS2_PTGDR2","PTGS2","PTGDR2"
"2975","FAM3C_LAMP1","FAM3C","LAMP1"
"2976","AMELX_LAMP1","AMELX","LAMP1"
"2977","CORT_MRGPRX2","CORT","MRGPRX2"
"2978","POMC_MC2R","POMC","MC2R"
"2979","ASIP_MC2R","ASIP","MC2R"
"2980","F10_F3","F10","F3"
"2981","IL6_F3","IL6","F3"
"2982","F7_F3","F7","F3"
"2983","PTN_PTPRB","PTN","PTPRB"
"2984","PDCD1LG2_PDCD1","PDCD1LG2","PDCD1"
"2985","CD274_PDCD1","CD274","PDCD1"
"2986","CCK_CCKBR","CCK","CCKBR"
"2987","B2M_KIR2DL1","B2M","KIR2DL1"
"2988","HLA-A_KIR2DL1","HLA-A","KIR2DL1"
"2989","HLA-C_KIR2DL1","HLA-C","KIR2DL1"
"2990","BMP5_HJV","BMP5","HJV"
"2991","RGMA_HJV","RGMA","HJV"
"2992","BMP2_HJV","BMP2","HJV"
"2993","EFNA3_EPHA3","EFNA3","EPHA3"
"2994","EFNA1_EPHA3","EFNA1","EPHA3"
"2995","EFNA4_EPHA3","EFNA4","EPHA3"
"2996","IL22_IL21R","IL22","IL21R"
"2997","NRG1_MS4A4A","NRG1","MS4A4A"
"2998","CCN1_CAV1","CCN1","CAV1"
"2999","PTGS2_CAV1","PTGS2","CAV1"
"3000","HRAS_CAV1","HRAS","CAV1"
"3001","PLAU_PLAUR","PLAU","PLAUR"
"3002","MMP12_PLAUR","MMP12","PLAUR"
"3003","FN1_PLAUR","FN1","PLAUR"
"3004","BMP8B_PLAUR","BMP8B","PLAUR"
"3005","WNT5B_KLRG2","WNT5B","KLRG2"
"3006","HLA-G_KIR2DL4","HLA-G","KIR2DL4"
"3007","FGF21_FGFR3","FGF21","FGFR3"
"3008","FGF14_FGFR3","FGF14","FGFR3"
"3009","FGF1_FGFR3","FGF1","FGFR3"
"3010","FGF17_FGFR3","FGF17","FGFR3"
"3011","FGF16_FGFR3","FGF16","FGFR3"
"3012","FGF12_FGFR3","FGF12","FGFR3"
"3013","FGF9_FGFR3","FGF9","FGFR3"
"3014","BMP7_ACVR2B","BMP7","ACVR2B"
"3015","LEFTY2_ACVR2B","LEFTY2","ACVR2B"
"3016","GDF2_ACVR2B","GDF2","ACVR2B"
"3017","BMP2_ACVR2B","BMP2","ACVR2B"
"3018","GDF5_ACVR2B","GDF5","ACVR2B"
"3019","NRG1_ADGRL1","NRG1","ADGRL1"
"3020","LAMB3_COL17A1","LAMB3","COL17A1"
"3021","UCN3_CRHR2","UCN3","CRHR2"
"3022","NPPC_NPR2","NPPC","NPR2"
"3023","NPPB_NPR2","NPPB","NPR2"
"3024","NPPA_NPR2","NPPA","NPR2"
"3025","RGMA_NEO1","RGMA","NEO1"
"3026","TNF_TRADD","TNF","TRADD"
"3027","ADIPOQ_ADIPOR1","ADIPOQ","ADIPOR1"
"3028","ANXA1_FPR3","ANXA1","FPR3"
"3029","B2M_KIR2DL3","B2M","KIR2DL3"
"3030","HLA-A_KIR2DL3","HLA-A","KIR2DL3"
"3031","CXCL9_KIR2DL3","CXCL9","KIR2DL3"
"3032","HLA-C_KIR2DL3","HLA-C","KIR2DL3"
"3033","HLA-B_KIR2DL3","HLA-B","KIR2DL3"
"3034","NRG3_ERBB4","NRG3","ERBB4"
"3035","NRG1_ERBB4","NRG1","ERBB4"
"3036","NRG4_ERBB4","NRG4","ERBB4"
"3037","NRG2_ERBB4","NRG2","ERBB4"
"3038","BTC_ERBB4","BTC","ERBB4"
"3039","CCN2_ERBB4","CCN2","ERBB4"
"3040","CD5L_CD5","CD5L","CD5"
"3041","GHRH_ADRB3","GHRH","ADRB3"
"3042","AVP_ADRB3","AVP","ADRB3"
"3043","PTHLH_ADRB3","PTHLH","ADRB3"
"3044","POMC_ADRB3","POMC","ADRB3"
"3045","RLN2_ADRB3","RLN2","ADRB3"
"3046","ADCYAP1_ADRB3","ADCYAP1","ADRB3"
"3047","ADM_ADRB3","ADM","ADRB3"
"3048","CGA_ADRB3","CGA","ADRB3"
"3049","GCG_ADRB3","GCG","ADRB3"
"3050","VIP_ADRB3","VIP","ADRB3"
"3051","ADM2_ADRB3","ADM2","ADRB3"
"3052","GNAS_ADRB3","GNAS","ADRB3"
"3053","NPS_ADRB3","NPS","ADRB3"
"3054","FSHB_ADRB3","FSHB","ADRB3"
"3055","CALCB_ADRB3","CALCB","ADRB3"
"3056","RLN3_ADRB3","RLN3","ADRB3"
"3057","GIP_ADRB3","GIP","ADRB3"
"3058","INSL3_ADRB3","INSL3","ADRB3"
"3059","DEFB4B_CCR6","DEFB4B","CCR6"
"3060","IFNW1_IFNAR2","IFNW1","IFNAR2"
"3061","IFNA16_IFNAR2","IFNA16","IFNAR2"
"3062","IFNA14_IFNAR2","IFNA14","IFNAR2"
"3063","IFNA17_IFNAR2","IFNA17","IFNAR2"
"3064","IFNA4_IFNAR2","IFNA4","IFNAR2"
"3065","IFNA13_IFNAR2","IFNA13","IFNAR2"
"3066","IFNA5_IFNAR2","IFNA5","IFNAR2"
"3067","IFNB1_IFNAR2","IFNB1","IFNAR2"
"3068","IFNA6_IFNAR2","IFNA6","IFNAR2"
"3069","IFNA10_IFNAR2","IFNA10","IFNAR2"
"3070","IFNA8_IFNAR2","IFNA8","IFNAR2"
"3071","IFNE_IFNAR2","IFNE","IFNAR2"
"3072","IFNA21_IFNAR2","IFNA21","IFNAR2"
"3073","IFNA2_IFNAR2","IFNA2","IFNAR2"
"3074","MDK_SDC3","MDK","SDC3"
"3075","COL5A1_SDC3","COL5A1","SDC3"
"3076","SHBG_SLC37A1","SHBG","SLC37A1"
"3077","CALM1_KCNQ5","CALM1","KCNQ5"
"3078","CD24_SIGLEC10","CD24","SIGLEC10"
"3079","LAMA2_RPSA","LAMA2","RPSA"
"3080","LAMA1_RPSA","LAMA1","RPSA"
"3081","LAMB2_RPSA","LAMB2","RPSA"
"3082","F8_ASGR2","F8","ASGR2"
"3083","HP_ASGR2","HP","ASGR2"
"3084","EDN2_KEL","EDN2","KEL"
"3085","EDN1_KEL","EDN1","KEL"
"3086","NCAM1_GFRA1","NCAM1","GFRA1"
"3087","GDNF_GFRA1","GDNF","GFRA1"
"3088","ARTN_GFRA1","ARTN","GFRA1"
"3089","PTPN6_CLEC12A","PTPN6","CLEC12A"
"3090","GDNF_RET","GDNF","RET"
"3091","ARTN_RET","ARTN","RET"
"3092","VEGFA_RET","VEGFA","RET"
"3093","TNFSF14_TNFRSF14","TNFSF14","TNFRSF14"
"3094","LTA_TNFRSF14","LTA","TNFRSF14"
"3095","FASLG_FAS","FASLG","FAS"
"3096","TNF_FAS","TNF","FAS"
"3097","CALM1_FAS","CALM1","FAS"
"3098","PIGA_PIGR","PIGA","PIGR"
"3099","ICAM2_ITGAL","ICAM2","ITGAL"
"3100","PLAU_IGF2R","PLAU","IGF2R"
"3101","IGF2_IGF2R","IGF2","IGF2R"
"3102","ADIPOQ_ADIPOR2","ADIPOQ","ADIPOR2"
"3103","TNF_PTPRS","TNF","PTPRS"
"3104","HSPG2_PTPRS","HSPG2","PTPRS"
"3105","RARRES2_CCRL2","RARRES2","CCRL2"
"3106","CCL5_CCRL2","CCL5","CCRL2"
"3107","CORT_SSTR2","CORT","SSTR2"
"3108","CCL25_CCR9","CCL25","CCR9"
"3109","PDYN_GRM7","PDYN","GRM7"
"3110","AGT_GRM7","AGT","GRM7"
"3111","CXCL12_GRM7","CXCL12","GRM7"
"3112","CCL5_GRM7","CCL5","GRM7"
"3113","NMS_GRM7","NMS","GRM7"
"3114","APLN_GRM7","APLN","GRM7"
"3115","NPY_GRM7","NPY","GRM7"
"3116","CCL25_GRM7","CCL25","GRM7"
"3117","POMC_GRM7","POMC","GRM7"
"3118","SAA1_GRM7","SAA1","GRM7"
"3119","PYY_GRM7","PYY","GRM7"
"3120","CCL16_GRM7","CCL16","GRM7"
"3121","CXCL2_GRM7","CXCL2","GRM7"
"3122","CXCL1_GRM7","CXCL1","GRM7"
"3123","PPY_GRM7","PPY","GRM7"
"3124","CXCL9_GRM7","CXCL9","GRM7"
"3125","CCL20_GRM7","CCL20","GRM7"
"3126","CCL28_GRM7","CCL28","GRM7"
"3127","RLN3_GRM7","RLN3","GRM7"
"3128","CORT_GRM7","CORT","GRM7"
"3129","ANXA1_GRM7","ANXA1","GRM7"
"3130","EFNA3_EPHA2","EFNA3","EPHA2"
"3131","EFNA1_EPHA2","EFNA1","EPHA2"
"3132","EFNA4_EPHA2","EFNA4","EPHA2"
"3133","SEMA4D_PLXNB1","SEMA4D","PLXNB1"
"3134","SEMA4A_PLXNB1","SEMA4A","PLXNB1"
"3135","AVP_AVPR2","AVP","AVPR2"
"3136","GNAS_AVPR2","GNAS","AVPR2"
"3137","TGFB2_TGFBR2","TGFB2","TGFBR2"
"3138","S100A10_TRPV6","S100A10","TRPV6"
"3139","ADM_CALCR","ADM","CALCR"
"3140","ADM2_CALCR","ADM2","CALCR"
"3141","CALCB_CALCR","CALCB","CALCR"
"3142","MBL2_CALCR","MBL2","CALCR"
"3143","GSTO1_RYR1","GSTO1","RYR1"
"3144","TNFSF13B_TFRC","TNFSF13B","TFRC"
"3145","TF_TFRC","TF","TFRC"
"3146","B2M_TFRC","B2M","TFRC"
"3147","VEGFC_NRP2","VEGFC","NRP2"
"3148","SEMA3B_NRP2","SEMA3B","NRP2"
"3149","VEGFA_NRP2","VEGFA","NRP2"
"3150","PGF_NRP2","PGF","NRP2"
"3151","CXCL2_DPP4","CXCL2","DPP4"
"3152","ADCYAP1_DPP4","ADCYAP1","DPP4"
"3153","GCG_DPP4","GCG","DPP4"
"3154","CXCL9_DPP4","CXCL9","DPP4"
"3155","NPPB_DPP4","NPPB","DPP4"
"3156","CXCL12_DPP4","CXCL12","DPP4"
"3157","NPY_DPP4","NPY","DPP4"
"3158","VIP_DPP4","VIP","DPP4"
"3159","ADA_DPP4","ADA","DPP4"
"3160","MMP9_TLR9","MMP9","TLR9"
"3161","HRAS_TLR9","HRAS","TLR9"
"3162","NTF3_NTRK3","NTF3","NTRK3"
"3163","NPY_NPY1R","NPY","NPY1R"
"3164","PPY_NPY1R","PPY","NPY1R"
"3165","B2M_CD247","B2M","CD247"
"3166","COL4A6_CD47","COL4A6","CD47"
"3167","LGALS9_CD47","LGALS9","CD47"
"3168","COL4A4_CD47","COL4A4","CD47"
"3169","COL4A3_CD47","COL4A3","CD47"
"3170","THBS2_CD47","THBS2","CD47"
"3171","COL4A1_CD47","COL4A1","CD47"
"3172","CD55_CR1","CD55","CR1"
"3173","C4A_CR1","C4A","CR1"
"3174","C4B_CR1","C4B","CR1"
"3175","C1QA_CR1","C1QA","CR1"
"3176","AVP_AVPR1B","AVP","AVPR1B"
"3177","GNAS_ADORA1","GNAS","ADORA1"
"3178","PSAP_GPR37L1","PSAP","GPR37L1"
"3179","AFDN_NECTIN4","AFDN","NECTIN4"
"3180","ASIP_F11R","ASIP","F11R"
"3181","AFDN_F11R","AFDN","F11R"
"3182","CCL5_ACKR1","CCL5","ACKR1"
"3183","CCL14_ACKR1","CCL14","ACKR1"
"3184","CCL7_ACKR1","CCL7","ACKR1"
"3185","CXCL1_ACKR1","CXCL1","ACKR1"
"3186","CCL8_ACKR1","CCL8","ACKR1"
"3187","B2M_CD1B","B2M","CD1B"
"3188","PSAP_CD1B","PSAP","CD1B"
"3189","RLN3_RXFP4","RLN3","RXFP4"
"3190","IL6_IL6R","IL6","IL6R"
"3191","NPPC_NPR1","NPPC","NPR1"
"3192","NPPB_NPR1","NPPB","NPR1"
"3193","NPPA_NPR1","NPPA","NPR1"
"3194","AFDN_EPHA7","AFDN","EPHA7"
"3195","EFNA4_EPHA7","EFNA4","EPHA7"
"3196","COL2A1_ITGA10","COL2A1","ITGA10"
"3197","CEACAM16_TECTB","CEACAM16","TECTB"
"3198","CD58_CD2","CD58","CD2"
"3199","CD59_CD2","CD59","CD2"
"3200","TNFSF15_TNFRSF6B","TNFSF15","TNFRSF6B"
"3201","TNFSF14_TNFRSF6B","TNFSF14","TNFRSF6B"
"3202","NMB_BRS3","NMB","BRS3"
"3203","EDN1_ADGRL4","EDN1","ADGRL4"
"3204","MDK_TSPAN1","MDK","TSPAN1"
"3205","GDF9_BMPR1A","GDF9","BMPR1A"
"3206","BMP7_BMPR1A","BMP7","BMPR1A"
"3207","BMP8B_BMPR1A","BMP8B","BMPR1A"
"3208","BMP2_BMPR1A","BMP2","BMPR1A"
"3209","GDF5_BMPR1A","GDF5","BMPR1A"
"3210","TNFSF13B_CD40","TNFSF13B","CD40"
"3211","LTB_CD40","LTB","CD40"
"3212","ANGPTL2_TIE1","ANGPTL2","TIE1"
"3213","ANGPT4_TIE1","ANGPT4","TIE1"
"3214","ANGPT1_TIE1","ANGPT1","TIE1"
"3215","NTF4_BEX3","NTF4","BEX3"
"3216","BDNF_BEX3","BDNF","BEX3"
"3217","MDK_SDC4","MDK","SDC4"
"3218","CXCL12_SDC4","CXCL12","SDC4"
"3219","CCL5_SDC4","CCL5","SDC4"
"3220","LAMA1_SDC4","LAMA1","SDC4"
"3221","EFNA4_EPHA10","EFNA4","EPHA10"
"3222","BMP7_ENG","BMP7","ENG"
"3223","GDF2_ENG","GDF2","ENG"
"3224","BMP2_ENG","BMP2","ENG"
"3225","GCG_GLP1R","GCG","GLP1R"
"3226","TAC3_TACR2","TAC3","TACR2"
"3227","CXCL12_CXCR3","CXCL12","CXCR3"
"3228","CCL5_CXCR3","CCL5","CXCR3"
"3229","CCL7_CXCR3","CCL7","CXCR3"
"3230","CCN1_TLR4","CCN1","TLR4"
"3231","HSPA1A_TLR4","HSPA1A","TLR4"
"3232","IRAK4_TLR4","IRAK4","TLR4"
"3233","ZG16B_TLR4","ZG16B","TLR4"
"3234","RIMS1_SLC18A3","RIMS1","SLC18A3"
"3235","NPY_NPY4R","NPY","NPY4R"
"3236","PPY_NPY4R","PPY","NPY4R"
"3237","ALOX5AP_ALOX5","ALOX5AP","ALOX5"
"3238","AGRN_MUSK","AGRN","MUSK"
"3239","COLQ_MUSK","COLQ","MUSK"
"3240","ADIPOQ_CNR2","ADIPOQ","CNR2"
"3241","CCL4_CNR2","CCL4","CNR2"
"3242","GDF9_BMPR2","GDF9","BMPR2"
"3243","BMP7_BMPR2","BMP7","BMPR2"
"3244","GDF2_BMPR2","GDF2","BMPR2"
"3245","BMP2_BMPR2","BMP2","BMPR2"
"3246","RGMA_BMPR2","RGMA","BMPR2"
"3247","VEGFA_EPHB2","VEGFA","EPHB2"
"3248","AFDN_EPHB2","AFDN","EPHB2"
"3249","PSAP_AR","PSAP","AR"
"3250","PLTP_ABCA1","PLTP","ABCA1"
"3251","GDF9_TGFBR1","GDF9","TGFBR1"
"3252","HLA-C_NOTCH4","HLA-C","NOTCH4"
"3253","LTA_TNFRSF1B","LTA","TNFRSF1B"
"3254","TNF_TNFRSF1B","TNF","TNFRSF1B"
"3255","GDNF_EDNRB","GDNF","EDNRB"
"3256","EDN1_EDNRB","EDN1","EDNRB"
"3257","ADCYAP1_GPR20","ADCYAP1","GPR20"
"3258","ADM_GPR20","ADM","GPR20"
"3259","POMC_GPR20","POMC","GPR20"
"3260","CGA_GPR20","CGA","GPR20"
"3261","GCG_GPR20","GCG","GPR20"
"3262","RLN2_GPR20","RLN2","GPR20"
